gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1920818601,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17307996,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",MY,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,2.721576,104.055845,31434,,,,,,2018-09-30T07:12:00Z,30,9,2018,2436629,2436629,HUMAN_OBSERVATION,iNaturalist,Observations,17307996,,,2018-10-08T04:12:11Z,CC_BY_NC_4_0,msoldn,msoldn,,,2018-12-09T01:31:32.016Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920818548,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17307994,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,,SPECIES,"Nycticebus coucang (Boddaert, 1785)",MY,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,2.692738,104.169644,31434,,,,,,2018-09-30T07:01:00Z,30,9,2018,2436629,2436629,HUMAN_OBSERVATION,iNaturalist,Observations,17307994,,,2018-10-08T04:12:11Z,CC_BY_NC_4_0,msoldn,msoldn,,,2018-12-09T01:31:31.995Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1919819919,7e380070-f762-11e1-a439-00145eb45e9a,0e3b32f9-9364-4bcc-8978-d0bc2b991c31,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"Kindat, 20 miles W. of, W. bank of  Chindwin R..",19456090-b49a-11d8-abeb-b8a03c50a862,23.7333,94.4333,,,243.84,,,,1914-12-25T00:00:00Z,25,12,1914,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1982.561,,,,CC0_1_0,,J M. Mackenzie,,,2018-12-06T12:42:10.194Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819840,7e380070-f762-11e1-a439-00145eb45e9a,65f431c0-2296-4027-99e0-68ce5d81773e,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"Toungoo Estate, Thaundaung, 4500ft.",19456090-b49a-11d8-abeb-b8a03c50a862,19,96,,,,,,,,,,,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1982.572,,,,CC0_1_0,,J M. Mackenzie,,,2018-12-06T12:42:10.006Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819836,7e380070-f762-11e1-a439-00145eb45e9a,2bf3016c-97ae-4fce-8384-1656576352c7,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"King's Island [Kadan Kyun], Mergui  Archipelago",19456090-b49a-11d8-abeb-b8a03c50a862,12.5,98.3667,,,,,,,1921-12-01T00:00:00Z,,12,1921,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1982.571,,,,CC0_1_0,,Primrose,,,2018-12-06T12:42:10.077Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819735,7e380070-f762-11e1-a439-00145eb45e9a,d96af08f-82ca-4ff9-b629-8a5f0ed597ab,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,Gunong Benon Base Camp.,19456090-b49a-11d8-abeb-b8a03c50a862,3.8333,102.1,,,243.84,,,,1967-03-29T00:00:00Z,29,3,1967,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1977.2868,,,,CC0_1_0,,,,,2018-12-06T12:42:10.019Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819628,7e380070-f762-11e1-a439-00145eb45e9a,a8dae733-1c82-42ea-af15-f1b148eecd7b,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,50 miles N. of Pegu.,19456090-b49a-11d8-abeb-b8a03c50a862,17.3333,96.4833,,,60.96,,,,1916-06-20T00:00:00Z,20,6,1916,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1966.3927,,,,CC0_1_0,,J M. Mackenzie,,,2018-12-06T12:42:09.929Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819619,7e380070-f762-11e1-a439-00145eb45e9a,197faf63-50a3-4221-b8e4-9305824cbef8,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,Bassein,19456090-b49a-11d8-abeb-b8a03c50a862,16.5,94.5,,,,,,,1919-11-22T00:00:00Z,22,11,1919,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1966.3929,,,,CC0_1_0,,,,,2018-12-06T12:42:09.967Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819618,7e380070-f762-11e1-a439-00145eb45e9a,5004ad4d-1934-4d88-8870-bf3456c893fc,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,SG,Singapore / Malaysia ?,19456090-b49a-11d8-abeb-b8a03c50a862,1.2833,103.85,,,,,,,1917-10-15T00:00:00Z,15,10,1917,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1966.3926,,,,CC0_1_0,,W S. Millard,,,2018-12-06T12:42:09.924Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819606,7e380070-f762-11e1-a439-00145eb45e9a,a8a0c189-4421-42b7-9254-5185b55f7aef,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,Bassein,19456090-b49a-11d8-abeb-b8a03c50a862,16.5,94.5,,,,,,,1919-07-14T00:00:00Z,14,7,1919,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1966.3928,,,,CC0_1_0,,,,,2018-12-06T12:42:09.957Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819519,7e380070-f762-11e1-a439-00145eb45e9a,344f7ed5-8b00-43f6-bb2b-4509e5ffc9a8,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"Paungdaw Power Station, hills N.E.  of, Tenasserim.",19456090-b49a-11d8-abeb-b8a03c50a862,14.0167,98.55,,,1066.8,,,,1961-06-19T00:00:00Z,19,6,1961,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1963.149,,,,CC0_1_0,,J Keenan,,,2018-12-06T12:42:09.890Z,,PRESUMED_NEGATED_LATITUDE;GEODETIC_DATUM_ASSUMED_WGS84
1919819507,7e380070-f762-11e1-a439-00145eb45e9a,48c2b66d-3e69-4f97-b2b8-91f0dcb21718,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"forest N.W. of Paungdaw Power  Station, Tenasserim.",19456090-b49a-11d8-abeb-b8a03c50a862,14.0167,98.55,,,640.08,,,,1961-08-15T00:00:00Z,15,8,1961,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1963.1487,,,,CC0_1_0,,J Keenan,,,2018-12-06T12:42:09.879Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819473,7e380070-f762-11e1-a439-00145eb45e9a,da542c64-103a-4077-8754-f038561f6926,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"forest S. of Paungdaw Power Station,  Tenasserim",19456090-b49a-11d8-abeb-b8a03c50a862,14.0167,98.55,,,731.52,,,,1961-07-25T00:00:00Z,25,7,1961,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1963.1489,,,,CC0_1_0,,J Keenan,,,2018-12-06T12:42:09.909Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819457,7e380070-f762-11e1-a439-00145eb45e9a,45e4a08b-5d15-4429-b29f-5525951c2876,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"forest N.W. of Paungdaw Power  Station,Tenasserim",19456090-b49a-11d8-abeb-b8a03c50a862,14.0167,98.55,,,640.08,,,,1961-08-15T00:00:00Z,15,8,1961,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1963.1488,,,,CC0_1_0,,J Keenan,,,2018-12-06T12:42:09.954Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819446,7e380070-f762-11e1-a439-00145eb45e9a,bce8a9c4-20c3-4031-909e-feee884bbdb7,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Bukit Lagong Forest Reserve, Kepong,  Selangor",19456090-b49a-11d8-abeb-b8a03c50a862,3.25,101.6167,,,,,,,1949-08-11T00:00:00Z,11,8,1949,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1961.1147,,,,CC0_1_0,,Lim Boo Liat,,,2018-12-06T12:42:09.950Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819414,7e380070-f762-11e1-a439-00145eb45e9a,9d9a2c47-a93d-421a-b007-8bbb61c2cd1d,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Bukit Gantong [Gantang], Perak,   Malaya",19456090-b49a-11d8-abeb-b8a03c50a862,4.7833,100.7667,,,,,,,1911-03-20T00:00:00Z,20,3,1911,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1955.1592,,,,CC0_1_0,,C B Kloss,,,2018-12-06T12:42:09.837Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819412,7e380070-f762-11e1-a439-00145eb45e9a,f20b18df-c689-4a51-ab43-db76d18e2d37,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Telok Bahang, Penang Island  [Pinang],Malaya",19456090-b49a-11d8-abeb-b8a03c50a862,5.4667,100.2167,,,,,,,1911-03-13T00:00:00Z,13,3,1911,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1955.1594,,,,CC0_1_0,,C B Kloss,,,2018-12-06T12:42:09.919Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819385,7e380070-f762-11e1-a439-00145eb45e9a,836d6ce8-3283-41d1-bc50-42fa50ac43f7,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Changkat Mentri [Sungai Changkat  Menteri], Perak,Malaya",19456090-b49a-11d8-abeb-b8a03c50a862,3.7167,101.25,,,,,,,,,,,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1955.1593,,,,CC0_1_0,,C B Kloss,,,2018-12-06T12:42:09.788Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819353,7e380070-f762-11e1-a439-00145eb45e9a,1d5914c1-f4d4-49ad-836f-a8853f1dd312,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Pulo [Pulau] Pangkor, Dindings,  Perak, Malaya",19456090-b49a-11d8-abeb-b8a03c50a862,4.2167,100.5667,,,,,,,1909-09-16T00:00:00Z,16,9,1909,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1955.1591,,,,CC0_1_0,,C B Kloss,,,2018-12-06T12:42:09.784Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819346,7e380070-f762-11e1-a439-00145eb45e9a,9a156407-9699-4a66-9645-59dd1a69decd,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Ulu Gombok, Selangor, Malaya",19456090-b49a-11d8-abeb-b8a03c50a862,3.3,101.7833,,,487.68,,,,1909-09-12T00:00:00Z,12,9,1909,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1955.159,,,,CC0_1_0,,C B Kloss,,,2018-12-06T12:42:09.862Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819230,7e380070-f762-11e1-a439-00145eb45e9a,f757b535-2a88-41e8-ade5-599fcff53d8c,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,MM,"Sumprabum, Upper Burma",19456090-b49a-11d8-abeb-b8a03c50a862,26.55,97.0667,,,,,,,,,,,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1950.393,,,,CC0_1_0,,R Kaulback,,,2018-12-06T12:42:09.806Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919819128,7e380070-f762-11e1-a439-00145eb45e9a,59a0db12-b95c-4183-a932-0ced6555ccf6,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,IN,"Naga Hills, Assam",19456090-b49a-11d8-abeb-b8a03c50a862,25,94,,,121.92,,,,1940-02-27T00:00:00Z,27,2,1940,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1943.62,,,,CC0_1_0,,W J. Frost,,,2018-12-06T12:42:09.814Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818917,7e380070-f762-11e1-a439-00145eb45e9a,ac21900a-9a2b-4412-838b-6aeb5b3288db,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,ID,"Sibintang, Great Natuna Island  [Pulau Natuna Besar, Kepulauan Natuna Besar]",19456090-b49a-11d8-abeb-b8a03c50a862,4,108.25,,,,,,,,,,,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1939.1313,,,,CC0_1_0,,C Hose,,,2018-12-06T12:42:09.658Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818892,7e380070-f762-11e1-a439-00145eb45e9a,7c418bfe-1431-4650-aa8c-9af27172c842,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"Matang Range, Sarawak.",19456090-b49a-11d8-abeb-b8a03c50a862,1.6,110.1833,,,914.4,,,,1937-04-16T00:00:00Z,16,4,1937,4267328,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1937.7.2.3,,,,CC0_1_0,,W J. Frost,,,2018-12-06T12:42:09.606Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818890,7e380070-f762-11e1-a439-00145eb45e9a,d6476046-5c6e-43ed-a001-5eb081d749c2,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,VN,"LaoBao [Hue], Annam",19456090-b49a-11d8-abeb-b8a03c50a862,16.6167,106.6,,,,,,,,,,,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1933.4.1.20,,,,CC0_1_0,,"W P. Lowe, J Delacour",,,2018-12-06T12:42:09.657Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818778,7e380070-f762-11e1-a439-00145eb45e9a,a3f4a12a-7a83-4519-8421-c0594d33f914,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"Matang Range, Sarawak.",19456090-b49a-11d8-abeb-b8a03c50a862,1.6,110.1833,,,914.4,,,,1937-04-16T00:00:00Z,16,4,1937,4267328,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1937.7.2.2,,,,CC0_1_0,,W J. Frost,,,2018-12-06T12:42:09.531Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818702,7e380070-f762-11e1-a439-00145eb45e9a,4eed14d7-8750-4a52-8f1f-7a68d85cc084,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,ID,"Fort de Kock [= Bukittinggi],  W.coast of Sumatra.",19456090-b49a-11d8-abeb-b8a03c50a862,-0.3167,100.3667,,,920,,,,1926-04-09T00:00:00Z,9,4,1926,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1926.5.4.1,,,,CC0_1_0,,E Jacobson,,,2018-12-06T12:42:09.454Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818666,7e380070-f762-11e1-a439-00145eb45e9a,956cdb1b-3746-4a95-a5a3-239881b7baa2,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,IN,"Kohima], Naga Hills, Assam",19456090-b49a-11d8-abeb-b8a03c50a862,25.6667,94.1167,,,,,,,,,,,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1921.11.11.1,,,,CC0_1_0,,J H. Hutton,,,2018-12-06T12:42:09.486Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818655,7e380070-f762-11e1-a439-00145eb45e9a,ccc49180-79bf-4901-be4a-6e8228e3398b,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,IN,"Changpang, Naga Hills, Assam",19456090-b49a-11d8-abeb-b8a03c50a862,25,94,,,609.6,,,,1920-01-16T00:00:00Z,16,1,1920,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1921.8.2.5,,,,CC0_1_0,,J P Mills,,,2018-12-06T12:42:09.444Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818643,7e380070-f762-11e1-a439-00145eb45e9a,047ec134-6429-4172-a5e4-d87bfc8f0512,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",MY,"Matang Range, Sarawak",19456090-b49a-11d8-abeb-b8a03c50a862,1.6,110.1833,,,914.4,,,,1937-04-16T00:00:00Z,16,4,1937,4267328,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1937.7.2.4,,,,CC0_1_0,,W J. Frost,,,2018-12-06T12:42:09.481Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818637,7e380070-f762-11e1-a439-00145eb45e9a,36f4c977-1513-4aec-84dd-3d8775cadf00,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,LA,Xien Quang Koo (Xieng Khouang)  [Xiangkhouang].,19456090-b49a-11d8-abeb-b8a03c50a862,19,103,,,1219.2,,,,1925-12-24T00:00:00Z,24,12,1925,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1926.10.4.8,,,,CC0_1_0,,"J Delacour, W P. Lowe",,,2018-12-06T12:42:09.434Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818608,7e380070-f762-11e1-a439-00145eb45e9a,787b7c7c-6b28-40d6-a5c5-207f2df0e59e,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,coucang,SUBSPECIES,Nycticebus coucang coucang,MY,"Juara Bay [Telok Juara, 02~48'N  104~13'E], or Sungei Nipa [Sungai Nipah, 02~44'N 104~08'E], Pulau  Tioman, E.Central Pahang",19456090-b49a-11d8-abeb-b8a03c50a862,2.76667,104.175,,,,,,,1915-07-19T00:00:00Z,19,7,1915,7262072,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1921.11.8.1,,,,CC0_1_0,,Mr H C. Robinson,HOLOTYPE,,2018-12-06T12:42:09.482Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818504,7e380070-f762-11e1-a439-00145eb45e9a,7162bb5b-03c8-49a0-9d5c-ecebb63724ea,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,menagensis,SUBSPECIES,"Nycticebus coucang menagensis Trouessart, 1898",ID,"Poeroek Tjahoe [Puruktjau], Barito  River, S.Central Borneo.",19456090-b49a-11d8-abeb-b8a03c50a862,-0.5833,114.5833,,,35.05,,,,1909-09-06T00:00:00Z,6,9,1909,4267328,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1910.4.5.24,,,,CC0_1_0,,G C. Shortridge,,,2018-12-06T12:42:09.375Z,,GEODETIC_DATUM_ASSUMED_WGS84
1919818418,7e380070-f762-11e1-a439-00145eb45e9a,040659c4-7e34-4c07-809c-07aa38efa247,Animalia,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang,bengalensis,SUBSPECIES,Nycticebus coucang bengalensis,TH,"Raheng [Tak], 10 Miles S.W. of, Siam",19456090-b49a-11d8-abeb-b8a03c50a862,16.8667,99.1333,,,121.92,,,,1913-02-19T00:00:00Z,19,2,1913,8955008,2436629,PRESERVED_SPECIMEN,NHMUK,ZOO,1914.6.18.7,,,,CC0_1_0,,,,,2018-12-06T12:42:09.432Z,,GEODETIC_DATUM_ASSUMED_WGS84
